2815,Wolfner,1
1297,Kovách,13
1848,Pelczer,1
2109,Récsei,1
174,Bernáth,56
2292,Stettler,0
2646,Vajda,169
2630,Unterberg,0
yb19121569,Bunzlau,0
677,Funk,4
1789,Oppenheim,2
1877,Pikler,1
799,Gutfreund,5
1954,Purjesz,1
2087,Roóz,0
2537,Tauszk,0
285,Bródy,8
alm19071160,Gansl,2
1721,Münz,2
1992,Pózner,0
984,Honig,10
2468,Szécsi,25
857,Hajnal,82
1435,Lampl,2
2240,Simonovits,4
yb19121527,Goldfeld,0
2750,Wahrmann,0
765,Goldner,4
171,Bergsmann,5
324,Bárdi,14
2830,Zahler,1
717,Garai,40
yb1912957,Hirschel,0
2790,Wilheim,8
2267,Soó,0
2827,Zacharovits,0
yb1912958,Czukermann,0
442,Czitrom,9
926,Herczeg,209
yb19092435,Grauer,2
674,Fráter,1
yb19092288,Bojnitzer,0
51,Arányi,23
905,Havas,18
804,Gyenes,85
yb1909868,Tuchler,0
2186,Schober,11
2409,Szidon,8
yb19091103,Bergler,1
2218,Seemann,6
yb19091378,Glöckner,4
2020,Raáb,30
yb19097,Faszler,0
693,Förstner,5
alm1904172,Hönigsfeld,0
alm1907632,Lobstein,0
280,Brust,1
yb19092628,Weingarten,6
927,Herczel,0
1290,Korányi,4
yb19121630,Smilovitz,0
2140,Salgó,5
1717,Mühlrad,1
yb19122447,Szanditz,0
266,Braunstein,1
yb1912668,Kleinberger,3
625,Fenyves,15
yb1912470,Kurzmann,1
2258,Sohr,5
yb1912566,Schöpkesz,0
281,Bruszt,2
916,Heisler,11
yb19121986,Blitz,5
yb19091049,Hilf,0
286,Brück,23
yb19121999,Schulmann,1
yb1909180,Füchsl,0
yb19092190,Farbenblum,0
2778,Wenger,1
2070,Ross,1
1561,Major,202
839,Gúth,13
728,Gaál,167
alm19041112,Preszburger,1
yb19121286,Kirnig,0
2501,Sámson,8
574,Engelhardt,92
270,Brett,7
1494,Lissauer,3
yb19091244,Gelb,8
yb19122032,Rosenspitz,0
1610,Max,6
yb1909957,Trebitscher,0
yb1909413,Mailender,0
1187,Keresztes,91
yb1912481,Bászsz,0
2037,Reitzer,4
945,Heuman,0
yb1909257,Rozenberg,12
104,Barna,221
2706,Viola,5
2800,Wippler,0
yb1909966,Grossz,0
2041,Renn,0
2844,Ziffer,1
623,Felter,3
yb19123180,Mantág,0
1759,Noé,4
1,Abelsberg,1
1890,Piszker,7
alm1907877,Hausbrunner,2
1411,Kürschner,0
1543,Löwinger,25
yb19091252,Lövinger,20
yb1909766,Kesztenbaum,1
alm1904922,Rosenstein,1
yb1912698,Grossmann,9
yb19092025,Kohn,255
yb19121621,Eckstein,23
yb19092458,Löwy,38
127,Baumgarten,7
1473,Lichtmann,5
yb19091217,Grünfeld,30
668,Friedmann,76
yb19121441,Reismann,1
1363,Kácz,8
yb19121971,Goldstein,63
2291,Stern,119
yb1909955,Diamant,22
yb1912811,Feuerstein,4
yb19121005,Spitz,20
yb19121515,Rosenzweig,11
yb19092290,Policzer,1
yb1909124,Schlesinger,59
yb19091880,Guttmann,39
alm1907517,Sonnenfeld,8
yb1909205,Herzfeld,2
yb1909662,Singer,56
yb19091229,Spitzer,97
alm1907843,Fried,32
773,Gottlieb,17
2068,Rosenfeld,79
alm19071134,Feuer,13
272,Breuer,39
478,Deutsch,191
1570,Mandel,22
alm1904283,Hartenstein,1
yb19091102,Weiszfeld,0
yb19091197,Grünhut,24
1544,Lőbl,11
yb19121669,Waldner,2
yb19123238,Buchwald,4
764,Goldberger,41
yb1909313,Fischbein,5
yb19091200,Weinberger,49
572,Engel,48
2902,Éliás,31
alm19041056,Hajduska,0
2139,Salamon,67
2810,Wohl,8
yb1912391,Kron,3
yb19121323,Grün,23
yb19091842,Katz,43
yb190918,Schönfeld,47
yb19091465,Goldmann,22
yb1909968,Neufeld,8
2775,Weisz,488
790,Groszmann,21
2198,Schwartz,54
170,Berger,129
2286,Stein,34
2771,Weiner,20
yb19122801,Ungár,26
yb1912326,Oesterreicher,0
1458,Lederer,23
alm1907953,Langfelder,3
2067,Rosenberger,19
yb19121449,Lövenstein,2
yb19121076,Moskovitz,3
yb19092524,Schwarcz,144
1734,Neuhauser,46
2199,Schwarz,77
1223,Klein,413
yb1909506,Hirschl,5
alm1907258,Fleischmann,16
alm1907543,Tausz,4
795,Grünwald,27
alm19041088,Hamburger,10
794,Grósz,138
789,Grosz,138
yb19123265,Steinberger,6
2204,Schön,17
2184,Schneller,14
287,Brüll,17
yb19122337,Pollák,86
958,Hirschler,5
2028,Reiner,40
2293,Stettner,10
1971,Pápa,2
957,Hirsch,35
yb1909118,Veisz,123
yb19121964,Reich,62
yb1912312,Lichtenstein,19
1162,Kaufmann,35
644,Fleischer,20
265,Braun,184
660,Frankl,18
yb19091276,Steiner,193
2158,Scheiber,12
207,Blum,47
1540,Löv,2
2205,Schönberger,7
2075,Roth,146
2127,Róth,146
yb1909965,Gross,14
1546,Lőwenstein,2
1541,Löwenstein,2
yb19121733,Herz,11
alm1907562,Reiser,4
alm1904458,Hecht,18
1735,Neumann,79
514,Drechsler,9
yb19121995,Flesch,10
yb1912357,Salzer,4
yb19091956,Schvarcz,158
yb19121311,Krausz,199
972,Hofmann,7
yb19092282,Horovitz,8
1310,Kreizler,1
2282,Stark,58
yb19091228,Grüner,8
yb19091927,Zinger,1
735,Geiger,86
1731,Neu,6
yb19121609,Herczfeld,5
1181,Kelner,52
2188,Schreiber,33
1020,Hándler,7
876,Handler,7
yb1909880,Grünvald,27
1105,Jákobi,4
842,Haas,28
2704,Vimmer,5
alm190778,Fleisch,0
yb1909377,Grünn,1
277,Brucker,7
898,Haslinger,7
yb19091728,Bruckner,26
yb1912809,Gutman,13
yb19091195,Zwicker,0
555,Ehrlich,18
yb1912542,Hoffner,6
2076,Rotter,22
512,Drach,3
946,Heumann,0
968,Hoffer,31
2797,Winkler,49
656,Fraenkel,0
897,Hasenfeld,0
676,Fuchs,94
641,Fischer,198
1933,Preisz,38
2031,Reisz,75
1005,Hubert,17
2151,Schaffer,51
2201,Scháffer,51
yb1909474,Horovicz,1
575,Engler,25
616,Fehér,595
256,Boschán,0
1101,Junger,4
153,Benedek,70
2786,Wiesner,5
alm190749,Engelmann,9
yb19091179,Beck,68
2883,Ábrahám,220
657,Frank,99
1732,Neubauer,12
1179,Kellner,69
yb1909691,Kurcz,10
yb19123348,Strumpf,0
830,Gártner,35
299,Burger,32
2793,Wimmer,44
yb19091931,Schnitzer,6
350,Böhm,48
355,Bőhm,48
2172,Schindler,25
895,Hartmann,29
2798,Winter,16
1871,Pfeiffer,24
967,Hofbauer,27
yb19122226,Held,3
1797,Ország,23
yb19091929,Hauser,26
1738,Ney,1
2244,Sindler,5
2768,Wein,3
871,Hamar,37
yb1912706,Wachtel,1
793,Gróf,48
785,Grimm,8
2788,Wild,9
2364,Szegő,18
2180,Schmidl,0
yb19123063,Szommer,17
yb1909954,Zwirn,2
618,Fejes,103
yb19121837,Csora,2
alm1904723,Milhoffer,0
1882,Pinsker,0
yb1909121,Schlegel,8
2812,Wolf,67
yb19122622,Kirschner,14
1197,Keszler,25
yb19122856,Röszler,3
yb19121614,Bak,112
969,Hoffmann,110
1038,Hőnig,10
930,Hermann,50
alm190795,Winterstein,1
931,Hermán,48
1656,Miller,7
1436,Langer,20
125,Bauer,223
1131,Kaiser,38
yb1909134,Neuberger,3
1530,Lázár,110
1221,Klausz,28
yb19121939,Sommer,12
1560,Majer,60
1581,Markovits,50
1792,Orbán,220
791,Gruber,59
2809,Wittmann,44
2783,Werner,16
1719,Müller,296
1525,Láng,123
792,Gráf,34
777,Graf,34
53,Auer,87
1472,Liber,2
2841,Ziegler,29
119,Basch,0
alm1904739,Knecht,2
2059,Rokonstein,2
1261,Kolpaszky,2
1872,Philipp,4
1932,Preisich,1
2769,Weinber,0
1849,Peller,5
2193,Schubert,17
2629,Unger,57
2487,Szüsz,5
1956,Putz,13
1399,König,52
2044,Richter,68
1068,Jakab,147
2236,Simon,710
2766,Weidinger,7
1612,Mayer,196
41,Anton,2
2209,Schütz,21
1539,Lörincz,104
2502,Sándor,280
yb19092058,Stefka,0
2195,Schuler,2
313,Bálint,261
1545,Lőrincz,104
716,Gang,3
yb19091795,Ehrenteil,0
yb19121278,Brenner,32
2156,Schauer,13
872,Hammer,38
84,Balog,712
1256,Kolmann,1
611,Farkas,1243
756,Glasz,15
1244,Koch,62
131,Becker,17
2761,Weber,84
2822,Wéber,84
1701,Márkus,164
2019,Rausz,0
2318,Stuhl,3
yb19092429,Kuncsik,1
671,Fritsch,1
1683,Moór,11
2034,Reiter,17
yb19092088,Ruff,15
yb19122713,Fink,17
126,Baumann,22
2167,Schiller,43
2431,Szlovák,25
1339,Kugler,25
620,Fekete,680
2847,Zimmermann,41
alm1904254,Kranz,3
1178,Keller,85
664,Frey,48
yb19091985,Schneider,185
yb19092559,Feichtmann,0
892,Hart,11
1107,Jámbor,87
1205,Kirchner,29
1447,Lauer,4
666,Fridrich,25
yb1909256,Szinger,30
1636,Metzger,31
alm1907586,Hechtl,6
yb19092075,Haskó,2
2677,Vavró,0
1326,Kránitz,2
yb19122883,Máder,11
yb1912495,Baumgartner,48
1308,Kranitz,2
669,Friedrich,21
1104,Jáger,64
1254,Kollmann,9
1517,Luka,9
alm1904606,Mráz,22
yb19092338,Tkács,1
2029,Reinhardt,3
1277,Kopp,11
yb19123127,Zsidó,8
yb19092176,Kocza,0
alm1904783,Lákner,34
yb1912607,Pfeffer,4
1430,Lakner,34
2021,Redl,13
2111,Rédl,13
1862,Petrás,32
2886,Ádám,119
2611,Török,404
yb19121018,Ludvig,11
2277,Stadler,36
2196,Schuller,6
yb19092274,Stefanovics,12
1591,Martin,18
2846,Zimmer,7
1330,Krémer,24
2147,Sax,1
1385,Kíss,1072
2024,Reichel,6
1213,Kiss,1072
1671,Molnár,1749
1670,Moldován,58
yb19122688,Tischler,9
1257,Kolompár,97
1752,Novak,238
1757,Novák,238
2749,Wagner,112
2181,Schmidt,313
1298,Kovács,3795
1004,Huber,75
1756,Novotny,17
338,Bém,0
1572,Manger,7
alm1907659,Amtmann,1
2857,Zsemlye,3
2022,Rehák,26
392,Csicsai,3
178,Berényi,131
yb19121197,Kilmayer,0
2459,Szvoboda,63
847,Haffner,42
yb19122432,Lesák,0
2597,Tupicza,0
yb19092250,Bánfus,0
32,Andor,61
1948,Prückler,0
328,Bárán,13
862,Halbauer,1
767,Gombkötő,67
1081,Jankovits,8
yb19092030,Filinescu,0
yb19123114,Finkmann,0
216,Boda,142
1606,Matusek,2
yb19091990,Herunter,0
yb19092568,Czopf,1
yb19123300,Czifrik,0
2748,Waginger,0
1702,Márton,294
761,Goda,13
1841,Payer,8
1226,Klement,22
112,Bartsch,1
726,Gayer,0
11,Agocs,47
234,Bolla,71
1705,Máthé,9
2137,Safranek,2
1392,Köberling,5
yb19091404,Ritterbacher,0
alm190436,Szallenback,0
1375,Kárg,2
307,Bába,10
yb19092121,Vlcsek,0
933,Herold,5
alm19071091,Ressel,0
yb19092264,Knöbl,0
823,Gábriel,15
65,Baintner,2
1429,Lakits,4
1343,Kuli,7
524,Dudás,130
473,Demkó,6
alm1904446,Führinger,4
2474,Széll,9
yb19092238,Sztakó,8
403,Csiszár,67
1538,Lökös,16
yb19091958,Krizsánovics,0
1840,Pavalacs,0
1048,Imhof,0
yb19121579,Sztiszkala,0
16,Albrecht,12
1613,Maár,9
yb19121328,Schöbinder,0
833,Göbel,3
yb19092493,Ginzer,3
88,Balás,12
204,Blaskó,54
903,Hauschild,0
2399,Szentpéteri,55
2412,Szigriszt,0
alm1904130,Spanraff,0
1270,Komáromi,54
2117,Réthy,5
820,Győri,81
yb19092311,Radvojevics,0
1926,Pozna,5
2473,Széles,63
yb19122794,Kupsza,0
807,Gyulai,110
yb19092268,Hoyer,7
1340,Kuhar,3
999,Houska,0
2462,Szánthó,11
736,Gelencsér,30
2290,Stepánek,2
1950,Pukkel,0
yb19121987,Joksmann,0
yb19092404,Zaletynik,0
yb1912736,Kratochvila,2
yb19092183,Salling,0
610,Farbinger,0
321,Bánó,31
140,Bekö,8
1528,László,236
1377,Kármán,23
2752,Walter,38
2683,Veres,253
yb19092415,Audics,0
881,Hanzély,4
2046,Rill,5
alm1904668,Krenácz,0
826,Gájer,9
yb1912660,Ehmann,8
2006,Raisz,7
1247,Koffler,2
2407,Szervisz,0
1125,Kacskovics,3
yb19122818,Huffgart,0
2767,Weiland,5
410,Csontos,174
yb19122345,Tkátsik,0
1160,Kattausch,0
yb1909174,Kmetykó,7
2896,Éberling,7
1040,Igali,4
2023,Reichardt,22
2344,Szaiff,0
1834,Pauer,29
1990,Pólyák,108
2235,Simkó,9
904,Hauszner,0
111,Bartos,61
2693,Viczko,4
yb19092247,Belgram,0
1836,Paulikovics,0
752,Geschader,0
944,Heuffel,0
31,Anderkó,6
1106,Jákubecz,6
2123,Ríeger,11
952,Hiesz,4
953,Hilbert,4
2173,Schleitz,0
695,Fülepp,0
956,Hinterschek,0
yb1909919,Gluszkievitz,0
759,Glósz,7
yb1912925,Dzurányi,0
yb19122868,Francz,38
1358,Kutsera,11
2754,Waltz,2
681,Fábián,439
yb1912659,Schweig,0
2860,Zsinkó,1
1838,Paulovits,9
1602,Mathievits,0
yb19091511,Buna,0
yb19091962,Hackstock,1
1380,Kégl,1
1353,Kurucz,103
2543,Tenk,9
1242,Kobor,21
13,Agócs,47
1258,Kolonics,9
114,Bartók,31
409,Csonka,87
2429,Szlavnits,0
1386,Kóbor,21
588,Erhardt,7
yb19091036,Polzberger,0
1795,Orosz,117
alm1907956,Mutzbauer,0
yb19092301,Drázsnyák,0
yb19121872,Kleinlein,0
552,Egri,84
879,Hanuszek,0
755,Girch,0
yb19121670,Lovovits,0
240,Bordás,72
222,Bodó,132
alm1907870,Kadenczki,0
yb19121539,Gecsó,0
alm1907857,Dleszk,0
2333,Swoboda,1
995,Horváth,2406
yb1912480,Dvorzsák,14
2100,Rácz,747
101,Bari,34
998,Hosszú,44
yb19092327,Kukucska,6
1349,Kunszt,9
2382,Szende,8
1743,Niesz,0
alm1907573,Vince,8
yb1909491,Gradwahl,0
2559,Till,41
853,Haintz,0
619,Fejér,29
1886,Pirger,1
885,Haris,10
85,Balogh,648
252,Borsós,140
1920,Poppel,0
yb19123277,Negru,0
1336,Kuchinka,0
alm1907470,Kricsa,0
1033,Hübner,12
yb19123274,Csicsó,5
2452,Sztraka,10
1087,Jaros,3
2285,Steger,7
1329,Krázl,0
yb1909530,Pukli,1
2505,Sári,152
yb19091306,Demetrovics,6
yb19092553,Konecsny,2
2015,Ramhab,0
396,Csik,85
1586,Marosi,11
2464,Száraz,25
1151,Karner,17
1899,Plichta,2
1325,Králl,3
1176,Keleti,3
2389,Szente,33
alm19071028,Rusznák,9
yb19092310,Habakusz,0
52,Asztalos,92
315,Bán,64
2266,Sorbán,0
2535,Tatár,31
628,Ferencz,41
158,Benkó,104
yb19121285,Baksis,0
yb19121834,Benesovszky,0
yb19122367,Lojka,0
2130,Rózsa,227
581,Erdélyi,157
547,Eberling,7
2426,Szivós,61
2716,Vizi,44
alm190418,Hrabkovszky,0
1912,Pokorny,8
yb1909960,Schestauber,0
159,Benkő,104
2170,Schimkó,1
1643,Mihály,107
784,Grill,3
747,Gergye,1
2297,Stipanics,0
1879,Piller,22
102,Barina,1
1428,Lakatos,327
yb19121163,Schusbek,0
yb19122453,Mikolai,2
alm1904139,Kolczun,0
1207,Kirner,6
2877,Prihoda,3
yb19091242,Verner,8
1900,Plininger,1
yb19121313,Pospischil,0
yb19121923,Rambach,0
yb19122466,Kantsura,0
2274,Spánitz,0
2551,Theodorovits,0
yb19121452,Kropf,11
2288,Stephani,0
2174,Schlosser,13
1907,Pohl,12
1846,Peinits,0
1455,Lebanovits,0
yb19121649,Vaszil,1
1080,Jankovich,5
2314,Strósz,0
yb19092550,Heine,1
yb19092261,Vimalovszki,0
290,Bucsi,76
854,Hajda,7
2179,Schmid,53
yb19123313,Mikó,86
2417,Szily,1
875,Hamza,21
1765,Nyitrai,70
56,Axmann,2
yb19121785,Karmazsin,8
1788,Opitz,7
1831,Pascu,0
yb19121897,Kruze,0
2463,Szántó,163
1646,Mihályik,3
yb19121926,Gödölle,0
2530,Tar,117
2512,Sóos,230
1120,Józsa,137
1204,Kirchknopf,3
alm1904921,Tverdi,0
1707,Máté,197
yb19121135,Kirnlg,0
1456,Lebánovits,0
105,Barsi,6
yb19122461,Ruzsa,23
alm1907186,Proschinger,0
2511,Sípos,440
yb19122542,Szkruczany,0
yb19122924,Palásti,16
1598,Maschek,5
525,Duka,7
yb1912130,Kandler,1
244,Boros,203
1592,Martinkovics,9
1292,Korény,16
yb19122905,Stampf,18
yb19092109,Himpchmann,0
2262,Somodi,98
2718,Vojtek,6
497,Dobrovits,4
yb19092405,Klefaber,0
1452,Layer,1
2869,Záborszky,8
1289,Kortsák,0
2401,Szepessy,5
262,Boér,1
1092,Jelenek,1
1892,Pitlik,2
72,Bakay,3
yb19121822,Mihlrad,0
2885,Ács,209
147,Bencze,46
yb19122443,Flori,1
yb19092430,Habinstroh,0
yb19123268,Tringer,3
655,Forstner,5
yb1912472,Frasz,2
yb19121052,Prandtner,0
yb19123320,Stöckl,0
1355,Kustár,2
2503,Sánta,185
yb19123353,Nezezon,0
1850,Perger,17
yb1909585,Martinelli,0
yb19091923,Csernyánszky,3
1098,Joó,67
1356,Kusztos,0
yb19122986,Pikuj,0
yb1912538,Gasparik,5
1135,Kalmár,262
200,Blahó,17
1279,Koren,4
alm19041113,Wienhoffer,0
alm1904267,Leichtberg,0
300,Burián,18
yb19123118,Gajdos,24
444,Czvitkovics,6
yb19092410,Kohut,31
1276,Kopeczky,2
2485,Szücs,1030
2439,Szokolik,3
yb19122504,Zleszich,0
1669,Mojsisovics,0
yb190992,Reissberger,0
1785,Oláh,846
498,Dobrovolszky,1
819,Győrfi,83
yb19122926,Huminik,0
2295,Stifter,1
483,Dienes,69
196,Bitter,1
2666,Vas,376
yb19123364,Kriger,0
239,Borbély,253
1084,Janovics,13
1408,Körösi,55
2863,Zsoldos,55
1740,Niederkirchner,36
alm19071174,Wurfer,0
2465,Szász,174
2656,Vancsura,2
2581,Tordy,0
2254,Skultéti,72
yb19092195,Szuszki,2
565,Emmerling,3
yb19092611,Csiba,2
yb19092296,Zuzanszki,0
441,Czimmermann,15
1583,Markó,88
1210,Kis,1567
yb1912314,Ebner,9
2881,pán,0
797,Gugán,1
1161,Katzer,8
1775,Némethy,7
2287,Steindl,2
yb19092562,Vacha,0
1055,István,17
1595,Marton,294
2785,Wesztermayer,1
2319,Sturza,0
2828,Zachár,19
1513,Ludwig,9
2649,Vakarcs,9
1505,Lovas,41
1352,Kurtz,11
1345,Kulik,11
alm1907199,Losteiner,0
1331,Krémmer,3
1064,Jablonszky,1
2025,Reichl,0
1272,Konecsni,5
yb1912147,Hubacsek,1
yb19092286,Kovácsics,9
alm1907637,Poppovits,0
yb19091267,Weigand,0
1312,Krepelka,0
2606,Tóth,3770
2367,Szeitz,7
2499,Sági,97
962,Hochbaum,21
2640,Vadas,30
1500,Lobmayer,0
2190,Schrott,13
yb19121339,Gavalja,0
1860,Petrovits,5
517,Dressler,1
1128,Kacziány,0
2774,Weisinger,3
284,Bráth,2
177,Beránek,6
1961,Pál,182
753,Gescháder,0
yb1909487,Spindler,6
alm19071098,Hrenszik,0
584,Erdős,230
yb19091804,Kolega,0
yb19121279,Goldburg,1
1474,Licskó,4
1065,Jaczó,0
450,Dancs,30
2101,Rákosi,8
2758,Watzek,0
yb19123361,Speier,0
1724,Narancsik,1
yb1909777,Bartl,19
yb19092242,Kesztner,0
2743,Vékony,43
1739,Nicora,0
yb19122358,Opic,0
yb19123346,Lakinger,2
711,Galambos,83
217,Bodnár,128
alm1904490,Saltzer,0
yb19092408,Schulteisz,4
2283,Stefanovits,7
yb19123094,Mura,0
76,Bakos,295
yb19123082,Ilia,1
994,Horvát,133
1255,Kollár,205
yb19092332,Heider,4
2871,Zák,4
445,Czvitkovits,1
yb1909577,Hrigyecz,0
2697,Viertl,2
1642,Mihálovits,5
2549,Thain,0
1173,Keil,1
yb19092601,Szmrekár,0
342,Bérényi,131
1589,Marschner,0
yb19121868,Viczing,1
2310,Strobel,3
1159,Katona,382
1391,Kóta,31
1461,Leipold,2
1311,Kren,19
2490,Szőllősi,271
1641,Mihalik,46
yb1909405,Rohaska,0
1659,Minárik,10
1296,Kovaltsik,0
2004,Radó,21
923,Hembach,0
67,Bajczár,1
yb19091546,Pacurar,0
831,Gáspár,170
613,Fazekas,332
1453,Laza,3
1045,Illés,179
487,Dittrich,3
2036,Reitter,3
151,Bene,86
701,Füstös,41
602,Fa,7
yb1909250,Mihalovics,31
1071,Jakubecz,6
980,Holub,11
yb19123233,Csicsay,3
2071,Rosskopf,0
yb1909906,Policsek,0
yb19123166,Stefán,36
2564,Titzer,0
yb1909901,Wirnhart,0
1989,Pólya,5
2705,Vincze,363
yb1909976,Czeripp,0
18,Alexa,2
yb19121545,Nadeniczek,0
1079,Janicsek,9
758,Glosz,7
yb19091206,Birtalan,0
115,Barát,57
2001,Radics,115
457,Darabos,47
645,Fliegl,0
1780,Odor,49
1146,Kardos,93
2202,Schöberl,1
2352,Szalay,83
2525,Tamási,39
yb19092024,Zörnör,0
1668,Mohó,0
146,Bencsik,100
2155,Schaschek,0
780,Greisinger,0
1269,Komzsik,0
yb19123266,Szproszty,0
344,Bíró,494
193,Bischoff,1
559,Elischer,7
2839,Zeleny,0
1942,Prohászka,18
62,Bagi,120
292,Budai,158
yb19091697,Curticapean,0
192,Bischof,3
yb19123182,Kovácsevits,0
yb19122469,Nemecz,4
515,Drencsik,0
1348,Kuna,3
yb19092401,Strobak,1
1883,Pintér,410
141,Bekő,8
638,Fiala,14
yb19092400,Wechermann,0
yb19121298,Bozsó,142
2715,Vizer,20
1100,Juhász,922
yb19121850,Hrabe,1
1748,Nizsnánszky,0
312,Báli,44
1466,Lengyel,304
1935,Pribil,4
yb19091684,Wenczel,5
405,Csizmadia,155
208,Blázsek,11
2081,Rozsa,227
377,Csefkó,0
2092,Ruppert,9
911,Hegedűs,348
757,Glatz,27
167,Beretics,0
yb19121554,Potaczek,0
2115,Répa,8
2086,Roósz,3
yb19121038,Schenkengei,0
2708,Virnhart,0
2471,Székely,153
alm1904186,Barschrott,0
2381,Szemler,3
1138,Kapcza,0
110,Bartek,4
yb19092377,Gubcsó Bugán,0
yb1912683,Planyitska,0
2312,Stréer,1
1556,Magdics,9
2811,Wojtek,0
1599,Masek,3
2176,Schmelhegger,0
2166,Schill,4
yb19122921,Figula,0
827,Gál,462
1874,Pichler,18
1817,Pandics,0
2064,Romsits,2
yb19091975,Schuszter,27
2562,Tiringer,7
1685,Muk,1
